transcription,file_path
IN SOME FORM OR OTHER WE NEED FUN,../transcripts/data/indian/speaker_02/indian_s02_261.txt
THE PRINCE ORDERED HIS HEAD CHOPPED OFF,../transcripts/data/indian/speaker_02/indian_s02_262.txt
THE HOUSES ARE BUILT OF RED CLAY BRICKS,../transcripts/data/indian/speaker_02/indian_s02_263.txt
DUCKS FLY NORTH BUT LACK A COMPASS,../transcripts/data/indian/speaker_02/indian_s02_264.txt
FRUIT FLAVORS ARE USED IN FIZZ DRINKS,../transcripts/data/indian/speaker_02/indian_s02_265.txt
THESE PILLS DO LESS GOOD THAN OTHERS,../transcripts/data/indian/speaker_02/indian_s02_266.txt
CANNED PEARS LACK FULL FLAVOR,../transcripts/data/indian/speaker_02/indian_s02_267.txt
THE DARK POT HUNG IN THE FRONT CLOSET,../transcripts/data/indian/speaker_02/indian_s02_268.txt
CARRY THE PAIL TO THE WALL AND SPILL IT THERE,../transcripts/data/indian/speaker_02/indian_s02_269.txt
THE TRAIN BROUGHT OUR HERO TO THE BIG TOWN,../transcripts/data/indian/speaker_02/indian_s02_270.txt
WE ARE SURE THAT ONE WAR IS ENOUGH,../transcripts/data/indian/speaker_02/indian_s02_271.txt
GREAT PAINTS STRETCHED FOR MILES AROUND,../transcripts/data/indian/speaker_02/indian_s02_272.txt
THE RUDE LAUGH FILLED THE EMPTY ROOM,../transcripts/data/indian/speaker_02/indian_s02_273.txt
HIGH SEATS ARE BEST FOR FOOTBALL FANS,../transcripts/data/indian/speaker_02/indian_s02_274.txt
TEA SERVED FROM THE BROWN JUG IS TASTY,../transcripts/data/indian/speaker_02/indian_s02_275.txt
A DASH OF PEPPER SPOILS BEEF STEW,../transcripts/data/indian/speaker_02/indian_s02_276.txt
A ZESTFUL FOOD IS THE HOT CROSS BUN,../transcripts/data/indian/speaker_02/indian_s02_277.txt
THE HORSE TROTTED AROUND THE FIELD AT A BRISK PACE,../transcripts/data/indian/speaker_02/indian_s02_278.txt
FIND THE TWIN WHO STOLE THE PEARL NECKLACE,../transcripts/data/indian/speaker_02/indian_s02_279.txt
CUT THE CORD THAT BINDS THE BOX TIGHTLY,../transcripts/data/indian/speaker_02/indian_s02_280.txt
THE RED TAPE BOUND THE SMUGGLED FOOD,../transcripts/data/indian/speaker_02/indian_s02_281.txt
LOOK IN THE CORNER TO FIND THE TAN SHIRT,../transcripts/data/indian/speaker_02/indian_s02_282.txt
THE COLD DRIZZLE WILL HALT THE BOND DRIVE,../transcripts/data/indian/speaker_02/indian_s02_283.txt
NINE MEN WERE HIRED TO DIG THE RUINS,../transcripts/data/indian/speaker_02/indian_s02_284.txt
THE JUNKYARD HAD A MOULDY SMELL,../transcripts/data/indian/speaker_02/indian_s02_285.txt
THE FLINT SPUTTERED AND LIT A PINE TORCH,../transcripts/data/indian/speaker_02/indian_s02_286.txt
SOAK THE CLOTH AND DROWN THE SHARP ODOUR,../transcripts/data/indian/speaker_02/indian_s02_287.txt
THE SHELVES WERE BARE OF BOTH JAM OR CRACKERS,../transcripts/data/indian/speaker_02/indian_s02_288.txt
A JOY TO EVERY CHILD IS THE SWAN BOAT,../transcripts/data/indian/speaker_02/indian_s02_289.txt
ALL SAT FROZEN AND WATCHED THE SCREEN,../transcripts/data/indian/speaker_02/indian_s02_290.txt
A CLOUD OF DUST STUNG HIS TENDER EYES,../transcripts/data/indian/speaker_02/indian_s02_291.txt
TO REACH THE END HE NEEDS MUCH COURAGE,../transcripts/data/indian/speaker_02/indian_s02_292.txt
SHAPE THE CLAY GENTLY INTO BLOCK FORM,../transcripts/data/indian/speaker_02/indian_s02_293.txt
A RIDGE ON A SMOOTH SURFACE IS A BUMP OR FLAW,../transcripts/data/indian/speaker_02/indian_s02_294.txt
HEDGE APPLES MAY STAIN YOUR HANDS GREEN,../transcripts/data/indian/speaker_02/indian_s02_295.txt
QUENCH YOUR THIRST,../transcripts/data/indian/speaker_02/indian_s02_296.txt
THEN EAT THE CRACKERS,../transcripts/data/indian/speaker_02/indian_s02_297.txt
TIGHT CURLS GET LIMP ON RAINY DAYS,../transcripts/data/indian/speaker_02/indian_s02_298.txt
THE MUTE MUFFLED THE HIGH TONES OF THE HORN,../transcripts/data/indian/speaker_02/indian_s02_299.txt
THE GOLD RING FITS ONLY A PIERCED EAR,../transcripts/data/indian/speaker_02/indian_s02_300.txt
THE OLD PAN WAS COVERED WITH HARD FUDGE,../transcripts/data/indian/speaker_02/indian_s02_301.txt
WATCH THE LOG FLOAT IN THE WIDE RIVER,../transcripts/data/indian/speaker_02/indian_s02_302.txt
THE NOTE ON THIS STALK OF WHEAT GREW DAILY,../transcripts/data/indian/speaker_02/indian_s02_303.txt
THE HEAP OF FALLEN LEAVES WAS SET ON FIRE,../transcripts/data/indian/speaker_02/indian_s02_304.txt
RITE FAST IF YOU WANT TO FINISH EARLY,../transcripts/data/indian/speaker_02/indian_s02_305.txt
HIS SHIRT WAS CLEAN BUT ONE BUTTON WAS GONE,../transcripts/data/indian/speaker_02/indian_s02_306.txt
THE BARREL OF BEER WAS A BREW OF MOULD AND HOBS,../transcripts/data/indian/speaker_02/indian_s02_307.txt
TIN CANS ARE ABSENT FROM STORE SHELVES,../transcripts/data/indian/speaker_02/indian_s02_308.txt
SLIDE THE BOX INTO THAT EMPTY SPACE,../transcripts/data/indian/speaker_02/indian_s02_309.txt
THE PLANT GREW LARGE AND GREEN IN THE WINDOW,../transcripts/data/indian/speaker_02/indian_s02_310.txt
THE BEAM DROPPED DOWN ON THE WORKMAN'S HEAD,../transcripts/data/indian/speaker_02/indian_s02_311.txt
PINK CLOUDS FLOATED WITH THE BREEZE,../transcripts/data/indian/speaker_02/indian_s02_312.txt
SHE DANCED LIKE A SWAN,../transcripts/data/indian/speaker_02/indian_s02_313.txt
TALL AND GRACEFUL,../transcripts/data/indian/speaker_02/indian_s02_314.txt
THE TUBE WAS BLOWN AND THE TIRE FLAT AND USELESS,../transcripts/data/indian/speaker_02/indian_s02_315.txt
IT IS LATE MORNING ON THE OLD WALL CLOCK,../transcripts/data/indian/speaker_02/indian_s02_316.txt
LET'S ALL JOIN AS WE SING THE LAST CHORUS,../transcripts/data/indian/speaker_02/indian_s02_317.txt
THE LAST SWITCH CANNOT BE TURNED OFF,../transcripts/data/indian/speaker_02/indian_s02_318.txt
THE FIGHT WILL END IN JUST SIX MINUTES,../transcripts/data/indian/speaker_02/indian_s02_319.txt
THE STORE WALLS WERE LINED WITH COLORED FROCKS,../transcripts/data/indian/speaker_02/indian_s02_320.txt
THE PEACE LEAGUE MET TO DISCUSS THEIR PLANS,../transcripts/data/indian/speaker_02/indian_s02_321.txt
THE RISE TO FAME OF A PERSON TAKES LUCK,../transcripts/data/indian/speaker_02/indian_s02_322.txt
PAPER IS SCARCE,../transcripts/data/indian/speaker_02/indian_s02_323.txt
SO WRITE WITH MUCH CARE,../transcripts/data/indian/speaker_02/indian_s02_324.txt
THE QUICK FOX JUMPED ON THE SLEEPING CAT,../transcripts/data/indian/speaker_02/indian_s02_325.txt
THE NOZZLE OF THE FIREHOSE WAS BRIGHT BRASS,../transcripts/data/indian/speaker_02/indian_s02_326.txt
SCREW THE ROUND CAP ON AS TIGHT AS NEEDED,../transcripts/data/indian/speaker_02/indian_s02_327.txt
TIME BRINGS US MANY CHANGES,../transcripts/data/indian/speaker_02/indian_s02_328.txt
THE PURPLE TIE WAS TEN YEARS OLD,../transcripts/data/indian/speaker_02/indian_s02_329.txt
MEN THINK AND PLAN AND SOMETIMES ACT,../transcripts/data/indian/speaker_02/indian_s02_330.txt
FILL THE INK JAR WITH STICKY GLUE,../transcripts/data/indian/speaker_02/indian_s02_331.txt
HE SMOKE A BIG PIPE WITH STRONG CONTENTS,../transcripts/data/indian/speaker_02/indian_s02_332.txt
WE NEED GRAIN TO KEEP OUR MULES HEALTHY,../transcripts/data/indian/speaker_02/indian_s02_333.txt
PACK THE RECORDS IN A NEAT THIN CASE,../transcripts/data/indian/speaker_02/indian_s02_334.txt
THE CRUNCH FEET IN THE SNOW WAS THE ONLY SOUND,../transcripts/data/indian/speaker_02/indian_s02_335.txt
THE COPPER BOWL SHONE IN THE SUN'S RAYS,../transcripts/data/indian/speaker_02/indian_s02_336.txt
BOARDS WILL WARP UNLESS KEPT DRY,../transcripts/data/indian/speaker_02/indian_s02_337.txt
THE PLUSH CHAIR LEANED AGAINST THE WALL,../transcripts/data/indian/speaker_02/indian_s02_338.txt
GLASS WILL CLINK WHEN STRUCK BY METAL,../transcripts/data/indian/speaker_02/indian_s02_339.txt
BATHE AND RELAX IN THE COOL GREEN GRASS,../transcripts/data/indian/speaker_02/indian_s02_340.txt
NINE ROWS OF SOLDIERS STOOD IN A LINE,../transcripts/data/indian/speaker_02/indian_s02_341.txt
THE BEACH IS DRY AND SHALLOW AT LOW TIDE,../transcripts/data/indian/speaker_02/indian_s02_342.txt
THE IDEA IS TO SOW BOTH EDGES STRAIGHT,../transcripts/data/indian/speaker_02/indian_s02_343.txt
THE KITTEN CHASED THE DOG DOWN THE STREET,../transcripts/data/indian/speaker_02/indian_s02_344.txt
PAGES BOUND IN CLOTH MAKE A BOOK,../transcripts/data/indian/speaker_02/indian_s02_345.txt
TRY TO TRACE THE FINE LINES OF THE PAINTING,../transcripts/data/indian/speaker_02/indian_s02_346.txt
WOMEN FORM LESS THAN HALF OF THE GROUP,../transcripts/data/indian/speaker_02/indian_s02_347.txt
THE ZONES MERGE IN THE CENTRAL PART OF TOWN,../transcripts/data/indian/speaker_02/indian_s02_348.txt
A GEM IN THE ROUGH NEEDS WORK TO POLISH,../transcripts/data/indian/speaker_02/indian_s02_349.txt
CODE IS USED WHEN SECRETS ARE SENT,../transcripts/data/indian/speaker_02/indian_s02_350.txt
MOST OF THE NEWS IS EASY FOR US TO HEAR,../transcripts/data/indian/speaker_02/indian_s02_351.txt
HE USED THE LATHE TO MAKE BRASS OBJECTS,../transcripts/data/indian/speaker_02/indian_s02_352.txt
THE VAIN ON TOP OF THE POLE REVOLVED IN THE WIND,../transcripts/data/indian/speaker_02/indian_s02_353.txt
MINCE PIE IS A DISH SERVE TO CHILDREN,../transcripts/data/indian/speaker_02/indian_s02_354.txt
THE CLAN GATHERED ON EACH DULL NIGHT,../transcripts/data/indian/speaker_02/indian_s02_355.txt
LET IT BURN,../transcripts/data/indian/speaker_02/indian_s02_356.txt
IT GIVES US WARMTH AND COMFORT,../transcripts/data/indian/speaker_02/indian_s02_357.txt
A CASTLE BUILT FROM SAND FAILS TO ENDURE,../transcripts/data/indian/speaker_02/indian_s02_358.txt
A CHILD'S WIT SAVE THE DAY FOR US,../transcripts/data/indian/speaker_02/indian_s02_359.txt
TACK THE STRIP OF CARPET TO THE WORN FLOOR,../transcripts/data/indian/speaker_02/indian_s02_360.txt
NEXT TUESDAY WE MUST VOTE,../transcripts/data/indian/speaker_02/indian_s02_361.txt
POUR THE STEW FROM THE POT INTO THE PLATE,../transcripts/data/indian/speaker_02/indian_s02_362.txt
EACH PENNY SHONE LIKE NEW,../transcripts/data/indian/speaker_02/indian_s02_363.txt
THE MAN WENT TO THE WOODS TO GATHER STICKS,../transcripts/data/indian/speaker_02/indian_s02_364.txt
THE DIRT PILES WERE LINES ALONG THE ROAD,../transcripts/data/indian/speaker_02/indian_s02_365.txt
THE LOGS FELL AND TUMBLED INTO THE CLEAR STREAM,../transcripts/data/indian/speaker_02/indian_s02_366.txt
JUST HOIST IT UP AND TAKE IT AWAY,../transcripts/data/indian/speaker_02/indian_s02_367.txt
A RIPE PLUM IS FIT FOR A KING'S PALATE,../transcripts/data/indian/speaker_02/indian_s02_368.txt
OUR PLANS RIGHT NOW ARE HAZY,../transcripts/data/indian/speaker_02/indian_s02_369.txt
BRASS RINGS ARE SOLD BY THESE NATIVES,../transcripts/data/indian/speaker_02/indian_s02_370.txt
IT TAKES A GOOD TRAP TO CAPTURE A BEAR,../transcripts/data/indian/speaker_02/indian_s02_371.txt
FEED THE WHITE MOUSE SOME FLOWER SEEDS,../transcripts/data/indian/speaker_02/indian_s02_372.txt
THE THAW CAME EARLY AND FREED THE STREAM,../transcripts/data/indian/speaker_02/indian_s02_373.txt
HE TOOK THE LEAD AND KEPT IT THE WHOLE DISTANCE,../transcripts/data/indian/speaker_02/indian_s02_374.txt
THE KEY YOU DESIGNED WILL FIT THE LOOK,../transcripts/data/indian/speaker_02/indian_s02_375.txt
PLEAD TO THE COUNCIL TO FREE THE POOR THIEF,../transcripts/data/indian/speaker_02/indian_s02_376.txt
BETTER HASH IS MADE OF RARE BEEF,../transcripts/data/indian/speaker_02/indian_s02_377.txt
THIS PLANK WAS MADE FOR WALKING ON,../transcripts/data/indian/speaker_02/indian_s02_378.txt
THE LAKE SPARKLED IN THE RED HOT SUN,../transcripts/data/indian/speaker_02/indian_s02_379.txt
HE CRAWLED WITH CARE ALONG THE LEDGE,../transcripts/data/indian/speaker_02/indian_s02_380.txt
TEND THE SHEEP WHILE THE DOG WANDERS,../transcripts/data/indian/speaker_02/indian_s02_381.txt
IT TAKES A LOT OF HELP TO FINISH THESE,../transcripts/data/indian/speaker_02/indian_s02_382.txt
MARK THE SPOT WITH A SIGN PAINTED RED,../transcripts/data/indian/speaker_02/indian_s02_383.txt
TAKE TWO SHARES AS A FAIR PROFIT,../transcripts/data/indian/speaker_02/indian_s02_384.txt
THE FUR OF CATS GOES BY MANY NAMES,../transcripts/data/indian/speaker_02/indian_s02_385.txt
NORTH WINDS BRING COLDS AND FEVERS,../transcripts/data/indian/speaker_02/indian_s02_386.txt
HE ASKS NO PERSON TO VOUCH FOR HIM,../transcripts/data/indian/speaker_02/indian_s02_387.txt
GO NOW AND COME HERE LATER,../transcripts/data/indian/speaker_02/indian_s02_388.txt
A SASH OF GOLD SILK WILL TRIM HER DRESS,../transcripts/data/indian/speaker_02/indian_s02_389.txt
SOAP CAN WASH MOST DIRT AWAY,../transcripts/data/indian/speaker_02/indian_s02_390.txt
THAT MOVE MEANS THE GAME IS OVER,../transcripts/data/indian/speaker_02/indian_s02_391.txt
HE WROTE DOWN A LONG LIST OF ITEMS,../transcripts/data/indian/speaker_02/indian_s02_392.txt
A SIEGE WILL CRACK THE STRONG DEFENCE,../transcripts/data/indian/speaker_02/indian_s02_393.txt
GRAPE JUICE AND WATER MIX WELL,../transcripts/data/indian/speaker_02/indian_s02_394.txt
ROADS ARE PAVED WITH STICKE TAR,../transcripts/data/indian/speaker_02/indian_s02_395.txt
FAKE STONES SHINE BUT COST LITTLE,../transcripts/data/indian/speaker_02/indian_s02_396.txt
THE DRIP OF THE RAIN MADE A PLEASANT SOUND,../transcripts/data/indian/speaker_02/indian_s02_397.txt
SMOKE POURED OUT OF EVERY CRACK,../transcripts/data/indian/speaker_02/indian_s02_398.txt
SERVE THE HOT RUM TO THE TIRED HEROES,../transcripts/data/indian/speaker_02/indian_s02_399.txt
MUCH OF THIS STORY MAKES GOOD SENSE,../transcripts/data/indian/speaker_02/indian_s02_400.txt
THE SUN CAME UP TO LIGHT THE EASTERN SKY,../transcripts/data/indian/speaker_02/indian_s02_401.txt
HEAVE THE LINE OVER THE PORT SIDE,../transcripts/data/indian/speaker_02/indian_s02_402.txt
A LATHE CUTS AND TRIMS ANY WOOD,../transcripts/data/indian/speaker_02/indian_s02_403.txt
IT'S A DENSE CROWD IN TWO DISTINCT WAYS,../transcripts/data/indian/speaker_02/indian_s02_404.txt
HIS HIP STRUCK THE KNEE OF THE NEXT PLAYER,../transcripts/data/indian/speaker_02/indian_s02_405.txt
THE STALE SMELL OF OLD BEER LINGERS,../transcripts/data/indian/speaker_02/indian_s02_406.txt
THE DESK WAS FIRM ON THE SHAKY FLOOR,../transcripts/data/indian/speaker_02/indian_s02_407.txt
IT TAKES HEAT TO BRING OUT THE ODOR,../transcripts/data/indian/speaker_02/indian_s02_408.txt
BEEF IS SCARCER THAN SOME LAMB,../transcripts/data/indian/speaker_02/indian_s02_409.txt
RAISE THE SAIL AND STEER THE SHIP NORTHWARD,../transcripts/data/indian/speaker_02/indian_s02_410.txt
A CONE COSTS FIVE CENTS ON MONDAYS,../transcripts/data/indian/speaker_02/indian_s02_411.txt
A POD IS WHAT PEAS ALWAYS GROW IN,../transcripts/data/indian/speaker_02/indian_s02_412.txt
JERK THAT DART FROM THE CORK TARGET,../transcripts/data/indian/speaker_02/indian_s02_413.txt
NO CEMENT WILL HOLD HARD WOOD,../transcripts/data/indian/speaker_02/indian_s02_414.txt
WE NOW HAVE A NEW BASE FOR SHIPPING,../transcripts/data/indian/speaker_02/indian_s02_415.txt
A LIST OF NAMES IS CARVED AROUND THE BASE,../transcripts/data/indian/speaker_02/indian_s02_416.txt
THE SHEEP WERE LED HOME BY A DOG,../transcripts/data/indian/speaker_02/indian_s02_417.txt
THREE FOR A DIME,../transcripts/data/indian/speaker_02/indian_s02_418.txt
THE YOUNG PEDDLER CRIED,../transcripts/data/indian/speaker_02/indian_s02_419.txt
THE SENSE OF SMELL IS BETTER THAN THAT OF TOUCH,../transcripts/data/indian/speaker_02/indian_s02_420.txt
NO HARDSHIP SEEMED TO MAKE HIM SAD,../transcripts/data/indian/speaker_02/indian_s02_421.txt
GRACE MAKES UP THE LACK OF BEAUTY,../transcripts/data/indian/speaker_02/indian_s02_422.txt
NODGE GENTLY BUT WAKE HER NOW,../transcripts/data/indian/speaker_02/indian_s02_423.txt
THE NEWS STRUCK DOUBT INTO RESTLESS MINDS,../transcripts/data/indian/speaker_02/indian_s02_424.txt
ONCE WE STOOD BESIDE THE SHORE,../transcripts/data/indian/speaker_02/indian_s02_425.txt
A CHINK IN THE WALL ALLOWED A DRAFT TO BLOW,../transcripts/data/indian/speaker_02/indian_s02_426.txt
FASTEN TWO PINS ON EACH SIDE,../transcripts/data/indian/speaker_02/indian_s02_427.txt
A COLD DIP RESTORES HEALTH AND ZEST.,../transcripts/data/indian/speaker_02/indian_s02_428.txt
HE TAKES THE OATH OF OFFICE EACH MARCH,../transcripts/data/indian/speaker_02/indian_s02_429.txt
THE SAND DRIFTS OVER THE SILL OF THE OLD HOUSE,../transcripts/data/indian/speaker_02/indian_s02_430.txt
THE POINT OF THE STEEL PEN WAS BENT AND TWISTED,../transcripts/data/indian/speaker_02/indian_s02_431.txt
THERE IS A LAG BETWEEN THOUGHT AND ACT,../transcripts/data/indian/speaker_02/indian_s02_432.txt
SEED IS NEEDED TO PLANT THE SPRING CORN,../transcripts/data/indian/speaker_02/indian_s02_433.txt
DRAW THE CHART WITH HEAVY BLACK LINES,../transcripts/data/indian/speaker_02/indian_s02_434.txt
THE BOY OWED HIS PAL THIRTY CENTS,../transcripts/data/indian/speaker_02/indian_s02_435.txt
THE CHAP SLIPPED INTO THE CROWD AND WAS LOST,../transcripts/data/indian/speaker_02/indian_s02_436.txt
HATS ARE WORN TO TEA AND NOT TO DINNER,../transcripts/data/indian/speaker_02/indian_s02_437.txt
THE RAMP LED UP TO THE WIDE HIGHWAY,../transcripts/data/indian/speaker_02/indian_s02_438.txt
BEAT THE DUST FROM THE RUG ONTO THE LAWN,../transcripts/data/indian/speaker_02/indian_s02_439.txt
SAY IT SLOWLY BUT MAKE IT RING CLEAR,../transcripts/data/indian/speaker_02/indian_s02_440.txt
THE STRAW NEST HOUSED FIVE ROBINS,../transcripts/data/indian/speaker_02/indian_s02_441.txt
SCREEN THE PORCH WITH WOVEN STRAW MATS,../transcripts/data/indian/speaker_02/indian_s02_442.txt
THIS HORSE WILL NOSE HIS WAY TO THE FINISH,../transcripts/data/indian/speaker_02/indian_s02_443.txt
THE DRY WAX PROTECTS THE DEEP SCRATCH,../transcripts/data/indian/speaker_02/indian_s02_444.txt
HE PICKED UP THE DICE FOR A SECOND ROLL,../transcripts/data/indian/speaker_02/indian_s02_445.txt
THESE COINS WILL BE NEEDED TO PAY HIS DEBT,../transcripts/data/indian/speaker_02/indian_s02_446.txt
THE NAG PULLED THE FRAIL CART ALONG,../transcripts/data/indian/speaker_02/indian_s02_447.txt
TWIST THE VALVE AND RELEASE HOT STEAM,../transcripts/data/indian/speaker_02/indian_s02_448.txt
THE VAMP OF THE SHOE HAD A GOLD BUCKLE,../transcripts/data/indian/speaker_02/indian_s02_449.txt
THE SMELL OF BURNED RAGS ITCHES MY NOSE,../transcripts/data/indian/speaker_02/indian_s02_450.txt
NEW PANTS LACK CUFFS AND POCKETS,../transcripts/data/indian/speaker_02/indian_s02_451.txt
THE MARSH WILL FREEZE WHEN COLD ENOUGH,../transcripts/data/indian/speaker_02/indian_s02_452.txt
THEY SLICE THE SAUSAGE THIN WITH A KNIFE,../transcripts/data/indian/speaker_02/indian_s02_453.txt
THE BLOOM OF THE ROSE LASTS A FEW DAYS,../transcripts/data/indian/speaker_02/indian_s02_454.txt
A GREY MARE WALKED BEFORE THE COLT,../transcripts/data/indian/speaker_02/indian_s02_455.txt
BREAKFAST BUNS ARE FINE WITH A HOT DRINK,../transcripts/data/indian/speaker_02/indian_s02_456.txt
BOTTLES HOLD FOUR KINDS OF RUM,../transcripts/data/indian/speaker_02/indian_s02_457.txt
THE MAN WORE A FEATHER IN HIS FELT HAT,../transcripts/data/indian/speaker_02/indian_s02_458.txt
HE WHEELED THE BIKE PAST THE WINDING ROAD,../transcripts/data/indian/speaker_02/indian_s02_459.txt
DROP THE ASHES ON THE WORN OLD RUG,../transcripts/data/indian/speaker_02/indian_s02_460.txt
THE DESK AND BOTH CHAIRS WERE PAINTED TAN,../transcripts/data/indian/speaker_02/indian_s02_461.txt
THROW OUT THE USED PAPER CUP AND PLATE,../transcripts/data/indian/speaker_02/indian_s02_462.txt
A CLEAN NECK MEANS A NEAT COLLAR,../transcripts/data/indian/speaker_02/indian_s02_463.txt
THE COUCH COVER AND HALL DRAPES WERE BLUE,../transcripts/data/indian/speaker_02/indian_s02_464.txt
THE STEMS OF THE TALL GLASSES CRACKED AND BROKE,../transcripts/data/indian/speaker_02/indian_s02_465.txt
THE WALL PHONE RANG LOUD AND OFTEN,../transcripts/data/indian/speaker_02/indian_s02_466.txt
THE CLOTHES DRIED ON A THIN WOODEN RACK,../transcripts/data/indian/speaker_02/indian_s02_467.txt
TURN OUT THE LANTERN WHICH GIVES US LIGHT,../transcripts/data/indian/speaker_02/indian_s02_468.txt
THE CLEAT SANK DEEPLY INTO THE SOFT TURF,../transcripts/data/indian/speaker_02/indian_s02_469.txt
THE BILLS WERE MAILED PROMPTLY ON THE TENTH OF THE MONTH,../transcripts/data/indian/speaker_02/indian_s02_470.txt
TO HAVE IS BETTER THAN TO WAIT AND HOPE,../transcripts/data/indian/speaker_02/indian_s02_471.txt
THE PRICE IS FAIR FOR A GOOD ANTIQUE CLOCK,../transcripts/data/indian/speaker_02/indian_s02_472.txt
THE MUSIC PLAYED ON WHILE THEY TALKED,../transcripts/data/indian/speaker_02/indian_s02_473.txt
DISPENSE WITH A VEST ON A DAY LIKE THIS,../transcripts/data/indian/speaker_02/indian_s02_474.txt
THE BUNCH OF GRAPES WAS PRESSED INTO WINE,../transcripts/data/indian/speaker_02/indian_s02_475.txt
